category,title,description,resource,region,statusWord,message
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,westus,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,eastus2euap,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,westcentralus,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,centraluseuap,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,australiaeast,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,southeastasia,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,centralindia,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,eastasia,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,japaneast,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,jioindiawest,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,koreacentral,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,australiacentral,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,australiacentral2,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,australiasoutheast,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,japanwest,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,koreasouth,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,jioindiacentral,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,southindia,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,westindia,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,westeurope,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,northeurope,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,swedencentral,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,uksouth,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,francecentral,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,germanywestcentral,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,germanycentral,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,germanynortheast,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,germanynorth,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,norwayeast,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,switzerlandnorth,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,francesouth,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,norwaywest,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,ukwest,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,switzerlandwest,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,southafricawest,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,southafricanorth,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,uaenorth,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,uaecentral,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,brazilsouth,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,brazilsoutheast,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,canadacentral,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,canadaeast,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,qatarcentral,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,polandcentral,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,italynorth,OK,No storage accounts found
Storage Accounts,Storage Accounts AAD Enabled,Ensures that identity-based Directory Service for Azure File Authentication is enabled for all Azure Files,N/A,israelcentral,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,eastus,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,eastus2,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,southcentralus,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,westus2,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,westus3,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,centralus,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,northcentralus,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,westus,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,eastus2euap,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,westcentralus,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,centraluseuap,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,australiaeast,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,southeastasia,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,centralindia,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,eastasia,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,japaneast,OK,No storage accounts found
Storage Accounts,Blob Service Encryption,Ensures encryption is properly configured for Blob Services,N/A,jioindiawest,OK,No storage accounts found
